"","sample","latitude","longitude","Class","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"133","15",-33.5782333,115.2147833,"Seagrasses",-20.9626598358154,0.556797287462117,0.556797287462117,89.7642177525,89.7642177525,0.0242338180541992,0.0737762451171875,0.219053268432617,1
"134","151",-33.4768,115.4328833,"Turf.algae",-18.0288238525391,0.373031641512509,0.373031641512509,342.542602229307,342.542602229307,0.0549027919769287,0.0688192844390869,0.182268142700195,16
"136","16",-33.3889,115.4986167,"Turf.algae",-21.6887531280518,0.385009695958274,0.385009695958274,12.0976009888973,12.0976009888973,-0.0206522941589355,0.0523982048034668,0.184183120727539,64
"137","160",-33.6033667,115.2477833,"Seagrasses",-13.3953647613525,0.300041046293144,0.300041046293144,24.4081070864566,24.4081070864566,-0.0134385824203491,0.0404201745986938,0.146964073181152,1
"138","167",-33.4627333,115.4805667,"Seagrasses",-15.7627782821655,1.34671327678116,1.34671327678116,131.231616268566,131.231616268566,0.0321422815322876,0.174648880958557,0.681442260742188,1
"140","170",-33.54165,115.3698333,"Seagrasses",-16.8545265197754,0.118369589484561,0.118369589484561,8.93972416648091,8.93972416648091,-0.0161173343658447,0.0241153240203857,0.0745029449462891,64
"144","183",-33.5687667,115.2488,"Seagrasses",-21.5372047424316,0.38556996962331,0.38556996962331,357.532735459964,357.532735459964,0.00522422790527344,0.0520520210266113,0.167552947998047,16
"147","196",-33.5098167,115.4045,"Seagrasses",-17.252779006958,0.941855832045307,0.941855832045307,326.54653185829,326.54653185829,0.144873142242432,0.182717323303223,0.416450500488281,16
"152","207",-33.5738333,115.23165,"Unconsolidated",-22.5471363067627,0.164078946350978,0.164078946350978,16.9164196282203,16.9164196282203,-0.00363993644714355,0.0230462551116943,0.0667533874511719,1
"156","22",-33.57455,115.1806667,"Turf.algae",-22.4792575836182,0.534162926394032,0.534162926394032,6.1321657577864,6.1321657577864,0.00601100921630859,0.0719728469848633,0.203084945678711,1
"157","224",-33.4189,115.5035833,"Turf.algae",-17.8374862670898,0.135175474725951,0.135175474725951,34.8392404107874,34.8392404107874,0.0107967853546143,0.0443441867828369,0.142423629760742,1
"158","23",-33.5041833,115.4289333,"Unconsolidated",-14.6799411773682,0.278871273975812,0.278871273975812,283.389920659736,283.389920659736,-0.0284466743469238,0.0415012836456299,0.128610610961914,16
"162","240",-33.4387833,115.4684667,"Turf.algae",-19.6233215332031,0.528699450683585,0.528699450683585,39.2393122083155,39.2393122083155,0.027522087097168,0.0767378807067871,0.199375152587891,1
"165","256",-33.4083167,115.4774833,"Turf.algae",-21.3855762481689,0.243631775908533,0.243631775908533,110.775368376177,110.775368376177,-0.0671441555023193,0.0703055858612061,0.14143180847168,1
"166","26",-33.5500333,115.3236167,"Turf.algae",-21.41233253479,0.491555907423537,0.491555907423537,95.2590515920114,95.2590515920114,-0.0518362522125244,0.0715682506561279,0.209569931030273,1
"169","270",-33.52045,115.4206,"Seagrasses",-14.9149055480957,0.208901740505142,0.208901740505142,228.714226223661,228.714226223661,-0.0260459184646606,0.0408884286880493,0.170031547546387,16
"170","271",-33.5937,115.2133167,"Turf.algae",-15.9898386001587,0.326852503826961,0.326852503826961,267.758578660688,267.758578660688,-0.0459269285202026,0.0589808225631714,0.181114196777344,16
"171","272",-33.3815,115.4879333,"Turf.algae",-22.8183135986328,0.081340383168671,0.081340383168671,206.530387885526,206.530387885526,-0.0696136951446533,0.0696136951446533,0.110223770141602,8
"172","279",-33.5011833,115.4379167,"Turf.algae",-15.1484708786011,0.250730804929146,0.250730804929146,260.22354113428,260.22354113428,0.0107486248016357,0.0357062816619873,0.130855560302734,16
"174","282",-33.5571833,115.3322333,"Seagrasses",-19.2849388122559,0.209871695049771,0.209871695049771,85.3370378341145,85.3370378341145,0.0223982334136963,0.037733793258667,0.114297866821289,1
"175","287",-33.5940333,115.2189,"Seagrasses",-15.38157081604,0.749389154154933,0.749389154154933,346.989926477143,346.989926477143,-0.0235276222229004,0.101075887680054,0.313836097717285,16
"176","288",-33.4709833,115.4775833,"Turf.algae",-15.7950744628906,0.0476558594217289,0.0476558594217289,343.448251969646,343.448251969646,0.0720406770706177,0.0747054815292358,0.11594295501709,1
"183","31",-33.5986333,115.2369167,"Unconsolidated",-14.930908203125,0.154091323066037,0.154091323066037,22.4504969408759,22.4504969408759,-0.00671696662902832,0.0212879180908203,0.0703811645507812,1
"185","316",-33.3839667,115.5281667,"Turf.algae",-18.2722702026367,0.816340880320696,0.816340880320696,58.9716093082609,58.9716093082609,0.0397837162017822,0.113325834274292,0.399316787719727,1
"186","32",-33.4807833,115.46205,"Seagrasses",-15.3944759368896,1.17827606646319,1.17827606646319,211.437800118219,211.437800118219,-0.018274188041687,0.16857922077179,0.555459022521973,16
"187","320",-33.4417833,115.49575,"Seagrasses",-16.1725158691406,0.315636497105431,0.315636497105431,24.932137838324,24.932137838324,-0.0207138061523438,0.039787769317627,0.147792816162109,1
"188","327",-33.4892333,115.3942,"Turf.algae",-22.6649112701416,0.354573839896261,0.354573839896261,250.466008718013,250.466008718013,0.0594117641448975,0.0707037448883057,0.213029861450195,16
"191","331",-33.6030833,115.2530333,"Seagrasses",-13.2933025360107,0.61306222587242,0.61306222587242,9.25520762287829,9.25520762287829,-0.0482233762741089,0.0919622182846069,0.28223991394043,64
"192","335",-33.5771167,115.2266667,"Turf.algae",-21.6935844421387,0.0412134311718359,0.0412134311718359,301.447514459173,301.447514459173,0.000276327133178711,0.0103352069854736,0.0417766571044922,16
"196","352",-33.4517667,115.4879833,"Seagrasses",-16.0069580078125,0.188812723603078,0.188812723603078,31.3197156391696,31.3197156391696,0.0661089420318604,0.0804107189178467,0.188396453857422,1
"201","375",-33.5902167,115.2205667,"Seagrasses",-17.0372848510742,0.192104827478414,0.192104827478414,27.9027101784839,27.9027101784839,0.00587153434753418,0.0258162021636963,0.0925102233886719,1
"202","378",-33.5555833,115.3912,"Seagrasses",-14.0718517303467,0.106852941562158,0.106852941562158,172.309529764598,172.309529764598,0.0554180145263672,0.0554180145263672,0.109121322631836,1
"204","384",-33.4274667,115.51415,"Turf.algae",-14.9225330352783,1.06471985593536,1.06471985593536,174.774798538721,174.774798538721,0.00365710258483887,0.146235227584839,0.442880630493164,1
"205","39",-33.465,115.43285,"Unconsolidated",-20.9072532653809,0.174012148992858,0.174012148992858,224.157526092483,224.157526092483,-0.0504865646362305,0.0720233917236328,0.227273941040039,16
"206","391",-33.50165,115.4101333,"Seagrasses",-18.5189990997314,0.729870038770012,0.729870038770012,303.912061070541,303.912061070541,0.0749821662902832,0.125468730926514,0.344091415405273,16
"207","394",-33.5181,115.3820167,"Seagrasses",-20.1079750061035,0.158190695431446,0.158190695431446,200.303810411766,200.303810411766,0.0173110961914062,0.036674976348877,0.162385940551758,1
"212","400",-33.3575833,115.5516833,"Turf.algae",-17.7508068084717,0.198459046055635,0.198459046055635,262.209691972435,262.209691972435,-0.0334229469299316,0.0382442474365234,0.106515884399414,16
"213","407",-33.4881667,115.4274667,"Seagrasses",-17.6997470855713,0.398333873747515,0.398333873747515,353.715669481449,353.715669481449,-0.0496335029602051,0.0755815505981445,0.26817512512207,16
"216","42",-33.5425167,115.3862333,"Seagrasses",-14.3592691421509,0.248318794892513,0.248318794892513,335.632785182688,335.632785182688,0.0343607664108276,0.0570391416549683,0.167871475219727,16
"218","432",-33.4270333,115.4686,"Seagrasses",-21.2000198364258,0.279256085030178,0.279256085030178,287.721990605291,287.721990605291,-0.0210609436035156,0.0477399826049805,0.181404113769531,16
"221","442",-33.5066,115.41935,"Seagrasses",-16.3613700866699,1.68221275241151,1.68221275241151,137.288942808565,137.288942808565,-0.0601916313171387,0.231818199157715,0.772867202758789,1
"222","443",-33.5698,115.2024833,"Seagrasses",-23.2304763793945,0.228977019893707,0.228977019893707,3.02533625934066,3.02533625934066,-0.0107455253601074,0.0322837829589844,0.11724853515625,32
"223","448",-33.3965,115.4930667,"Turf.algae",-20.9193859100342,0.615813691473007,0.615813691473007,288.51873894254,288.51873894254,-0.0111422538757324,0.085075855255127,0.288417816162109,16
"226","455",-33.5671333,115.1820333,"Unconsolidated",-23.9364643096924,0.276478108772715,0.276478108772715,1.68674162173303,1.68674162173303,0.0109307765960693,0.0369360446929932,0.105989456176758,1
"231","48",-33.40275,115.5133833,"Turf.algae",-18.6179809570312,0.368532029390993,0.368532029390993,309.770679239626,309.770679239626,0.0464308261871338,0.0684535503387451,0.159267425537109,16
"234","490",-33.5613,115.3612,"Turf.algae",-14.7016172409058,0.577583617271471,0.577583617271471,211.099393292378,211.099393292378,0.00655674934387207,0.0845248699188232,0.331577301025391,16
"240","503",-33.5845333,115.3097667,"Seagrasses",-17.6080532073975,0.164357367256869,0.164357367256869,278.548560683404,278.548560683404,0.00147843360900879,0.0239799022674561,0.0938663482666016,16
"241","506",-33.5173833,115.4165,"Turf.algae",-14.66579246521,0.785546710984541,0.785546710984541,298.984227168675,298.984227168675,0.00510704517364502,0.111555695533752,0.315762519836426,16
"245","523",-33.5634333,115.1589167,"Seagrasses",-25.3972434997559,0.315923180549374,0.315923180549374,346.240905759156,346.240905759156,-0.0187289714813232,0.0419995784759521,0.149904251098633,64
"246","527",-33.5894167,115.2078167,"Seagrasses",-17.3698120117188,0.2771126369936,0.2771126369936,356.456750913956,356.456750913956,-0.0152847766876221,0.0378463268280029,0.108509063720703,64
"251","543",-33.5950333,115.2434,"Turf.algae",-14.9661893844604,2.44900779699373,2.44900779699373,90.6513257205995,90.6513257205995,-0.0334714651107788,0.356689095497131,1.06764698028564,1
"252","544",-33.4464167,115.43405,"Unconsolidated",-23.4884338378906,0.406254311687528,0.406254311687528,105.502455941292,105.502455941292,-0.0330140590667725,0.0661990642547607,0.269107818603516,1
"255","554",-33.55765,115.3835167,"Seagrasses",-13.5097637176514,0.198797562822437,0.198797562822437,92.5641046045678,92.5641046045678,-0.06447434425354,0.0726463794708252,0.195817947387695,2
"258","567",-33.5866833,115.2760167,"Seagrasses",-18.6405220031738,0.374361825881765,0.374361825881765,357.187455372075,357.187455372075,-0.0023653507232666,0.0479056835174561,0.162288665771484,128
"259","570",-33.5731333,115.1625333,"Seagrasses",-23.9010925292969,0.20042134416871,0.20042134416871,352.221482079317,352.221482079317,-0.00732588768005371,0.0286638736724854,0.0769309997558594,16
"261","579",-33.5017167,115.37405,"Seagrasses",-23.0107154846191,0.605804034180621,0.605804034180621,300.746955506837,300.746955506837,0.0374550819396973,0.0849490165710449,0.309539794921875,16
"262","58",-33.56965,115.3795833,"Seagrasses",-14.5775785446167,0.0322150567958871,0.0322150567958871,188.311700908965,188.311700908965,0.0107290744781494,0.0128090381622314,0.0348405838012695,1
"263","583",-33.47835,115.3932,"Turf.algae",-23.7355995178223,0.837406637929303,0.837406637929303,326.021449974979,326.021449974979,0.107228517532349,0.153258085250854,0.485185623168945,16
"264","586",-33.5309167,115.38595,"Seagrasses",-16.6311264038086,0.656931449230899,0.656931449230899,45.1458639329794,45.1458639329794,-0.106158256530762,0.110302925109863,0.327869415283203,64
"267","599",-33.5021167,115.4508,"Turf.algae",-15.1013946533203,0.308526953662674,0.308526953662674,308.652995484166,308.652995484166,-0.00640380382537842,0.0455490350723267,0.120213508605957,16
"269","60",-33.3626167,115.5049333,"Seagrasses",-23.1481552124023,0.249743000796032,0.249743000796032,173.287202074618,173.287202074618,-0.0327479839324951,0.0367496013641357,0.119035720825195,1
"271","608",-33.4551833,115.4702833,"Seagrasses",-17.6262664794922,0.664536216198191,0.664536216198191,321.532293888191,321.532293888191,0.00586438179016113,0.0854504108428955,0.326801300048828,16
"275","618",-33.5678833,115.3528167,"Turf.algae",-15.5820779800415,0.134427025295175,0.134427025295175,246.422807201255,246.422807201255,-0.0238481760025024,0.0468176603317261,0.158491134643555,16
"278","624",-33.4209667,115.4918833,"Turf.algae",-18.527645111084,0.142019585228168,0.142019585228168,155.385536309936,155.385536309936,-0.00319886207580566,0.0224745273590088,0.118892669677734,1
"280","631",-33.5778833,115.2541167,"Macroalgae",-19.8678321838379,0.0775229715666835,0.0775229715666835,1.15923618476757,1.15923618476757,-0.00234389305114746,0.0113236904144287,0.0396060943603516,16
"281","633",-33.4711667,115.4535,"Turf.algae",-17.0736675262451,0.324412598237513,0.324412598237513,2.97234153110478,2.97234153110478,0.0410025119781494,0.0569508075714111,0.194272994995117,1
"282","634",-33.5336667,115.4141167,"Turf.algae",-13.9061632156372,0.946387250106396,0.946387250106396,140.737274758676,140.737274758676,0.0337350368499756,0.137145519256592,0.44867992401123,1
"283","635",-33.5809667,115.1995667,"Seagrasses",-20.4932136535645,0.206653241555545,0.206653241555545,3.34195792587958,3.34195792587958,0.00320005416870117,0.0288324356079102,0.100090026855469,1
"284","64",-33.4364167,115.50945,"Seagrasses",-15.5708360671997,0.431280790179521,0.431280790179521,214.044410831158,214.044410831158,-0.0422545671463013,0.0839577913284302,0.22737979888916,8
"286","647",-33.4926,115.42465,"Seagrasses",-16.5778007507324,0.12792763236861,0.12792763236861,263.842273767472,263.842273767472,-0.00462126731872559,0.0290801525115967,0.0968513488769531,16
"288","650",-33.5131167,115.3715667,"Seagrasses",-22.1795806884766,0.16208301756917,0.16208301756917,289.335643394332,289.335643394332,-0.00193619728088379,0.0237524509429932,0.0853176116943359,16
"289","655",-33.5812,115.2456833,"Seagrasses",-19.2328586578369,0.221996854362631,0.221996854362631,238.072820387366,238.072820387366,0.00347280502319336,0.0298261642456055,0.109033584594727,16
"290","656",-33.3713167,115.5503833,"Seagrasses",-17.65380859375,0.485060449125162,0.485060449125162,22.0599276142927,22.0599276142927,0.073890209197998,0.0889148712158203,0.258459091186523,1
"291","666",-33.5511167,115.35715,"Unconsolidated",-16.6499004364014,0.0956610009308996,0.0956610009308996,343.240749384481,343.240749384481,-0.0012977123260498,0.0604789257049561,0.22242546081543,1
"293","672",-33.4004333,115.53565,"Seagrasses",-16.6561756134033,0.493721188094659,0.493721188094659,135.499319587523,135.499319587523,0.0103747844696045,0.0640056133270264,0.235692977905273,1
"294","679",-33.4721333,115.4152667,"Unconsolidated",-22.5974464416504,0.235812146671156,0.235812146671156,230.686865162261,230.686865162261,-0.0331211090087891,0.046811580657959,0.187526702880859,4
"296","682",-33.5696167,115.3354167,"Turf.algae",-16.6220436096191,2.45796399353424,2.45796399353424,143.108626340523,143.108626340523,-0.104208588600159,0.347415566444397,1.03516674041748,1
"297","684",-33.5845333,115.1735,"Unconsolidated",-19.8704090118408,0.948103516255233,0.948103516255233,335.823779106157,335.823779106157,0.00678324699401855,0.130324602127075,0.403278350830078,16
"300","694",-33.5280667,115.34985,"Turf.algae",-22.278657913208,0.322261403611512,0.322261403611512,18.3240915191894,18.3240915191894,-0.0640268325805664,0.0650167465209961,0.149839401245117,64
"301","698",-33.5246167,115.4035333,"Seagrasses",-15.2039527893066,0.333232277732279,0.333232277732279,323.472545249708,323.472545249708,-0.0479508638381958,0.0587869882583618,0.138930320739746,32
"302","7",-33.4204833,115.4457,"Unconsolidated",-24.8677787780762,0.222923944710274,0.222923944710274,286.474188014852,286.474188014852,-0.0336389541625977,0.0533285140991211,0.221208572387695,16
"308","719",-33.6009667,115.23245,"Unconsolidated",-14.5975656509399,0.1417943998195,0.1417943998195,276.884932815759,276.884932815759,-0.0123215913772583,0.0201672315597534,0.0613746643066406,16
"314","746",-33.5794333,115.3570667,"Unconsolidated",-14.307580947876,0.179152739651718,0.179152739651718,210.277027360387,210.277027360387,-0.0154587030410767,0.0262783765792847,0.0912437438964844,16
"315","748",-33.3695667,115.5138333,"Seagrasses",-21.9584064483643,0.618598577486251,0.618598577486251,24.7697936358212,24.7697936358212,-0.0792348384857178,0.0892117023468018,0.300582885742188,1
"316","75",-33.5893333,115.29455,"Seagrasses",-17.8977794647217,0.192876201071518,0.192876201071518,228.433763384192,228.433763384192,0.00766730308532715,0.0313084125518799,0.157295227050781,8
"318","755",-33.43385,115.4571167,"Turf.algae",-22.3874530792236,0.41065209916169,0.41065209916169,283.116768392374,283.116768392374,0.025191068649292,0.0617969036102295,0.203025817871094,16
"319","759",-33.5759,115.3173333,"Seagrasses",-18.2770442962646,0.289660630112113,0.289660630112113,328.127418911503,328.127418911503,-0.00654506683349609,0.0421247482299805,0.185914993286133,32
"321","762",-33.5198667,115.4149,"Turf.algae",-15.7557773590088,1.95012438157318,1.95012438157318,155.52387998215,155.52387998215,-0.24294376373291,0.275092840194702,0.966238021850586,1
"322","764",-33.3744333,115.49605,"Seagrasses",-22.8545513153076,0.301879930259096,0.301879930259096,273.845958527503,273.845958527503,0.0443685054779053,0.0585887432098389,0.220129013061523,16
"324","779",-33.5817167,115.2263667,"Turf.algae",-20.6349506378174,0.145944556830638,0.145944556830638,256.746229453719,256.746229453719,0.00522184371948242,0.0213131904602051,0.0725116729736328,16
"325","78",-33.5076,115.4437667,"Turf.algae",-14.7783803939819,0.240854224578727,0.240854224578727,137.640327841313,137.640327841313,0.0157691240310669,0.0384649038314819,0.149825096130371,2
"326","782",-33.5142,115.4368333,"Seagrasses",-15.0282163619995,0.216955102585438,0.216955102585438,247.934325489852,247.934325489852,-0.007637619972229,0.0283538103103638,0.114038467407227,16
"327","783",-33.5817167,115.2263667,"Seagrasses",-20.6349506378174,0.145944556830638,0.145944556830638,256.746229453719,256.746229453719,0.00522184371948242,0.0213131904602051,0.0725116729736328,16
"329","79",-33.5874,115.2308833,"Unconsolidated",-18.7544918060303,0.213138679146033,0.213138679146033,331.14209772666,331.14209772666,-0.0042726993560791,0.0306465625762939,0.0933914184570312,16
"330","791",-33.4851333,115.4435167,"Turf.algae",-16.3823833465576,0.577560347093573,0.577560347093573,308.055148532117,308.055148532117,-0.0440809726715088,0.0827991962432861,0.333675384521484,16
"332","80",-33.3515833,115.5195333,"Seagrasses",-22.4418048858643,0.285190084307196,0.285190084307196,285.861505395064,285.861505395064,-0.00120997428894043,0.0363938808441162,0.147005081176758,16
"333","800",-33.5731667,115.1934833,"Unconsolidated",-22.112922668457,0.494711463199453,0.494711463199453,7.7751606644755,7.7751606644755,0.020338773727417,0.0682036876678467,0.235492706298828,1
"336","810",-33.5513333,115.3766,"Turf.algae",-14.6689691543579,2.23973629990605,2.23973629990605,32.1445947202916,32.1445947202916,0.110129117965698,0.29950213432312,0.926512718200684,1
"339","823",-33.5857333,115.2872167,"Seagrasses",-17.4793014526367,0.195972172832716,0.195972172832716,352.734158891637,352.734158891637,0.0234959125518799,0.0668604373931885,0.176080703735352,64
"340","826",-33.5426833,115.4005833,"Seagrasses",-13.985595703125,0.566389282581844,0.566389282581844,246.948742504033,246.948742504033,0.0267754793167114,0.0884114503860474,0.302340507507324,16
"344","839",-33.4873,115.4085,"Seagrasses",-21.2690315246582,0.0727732294197474,0.0727732294197474,247.74998810033,247.74998810033,-0.0209739208221436,0.0225989818572998,0.0919380187988281,8
"347","843",-33.5999833,115.2586,"Turf.algae",-13.437331199646,0.471146671120801,0.471146671120801,13.4624214841556,13.4624214841556,0.0177245140075684,0.0633811950683594,0.192476272583008,1
"348","848",-33.35185,115.5323,"Turf.algae",-20.5804119110107,0.270754573555,0.270754573555,226.562453731324,226.562453731324,0.20870566368103,0.20870566368103,0.273166656494141,16
"349","855",-33.4901,115.4357667,"Seagrasses",-16.4838943481445,0.434577954614591,0.434577954614591,97.9875974683498,97.9875974683498,-0.0788166522979736,0.08921217918396,0.306150436401367,128
"350","858",-33.5573167,115.3461833,"Unconsolidated",-17.6357612609863,0.259253280841261,0.259253280841261,296.25832361141,296.25832361141,-0.0126786231994629,0.0350193977355957,0.103530883789062,16
"353","87",-33.4896,115.4589333,"Turf.algae",-14.3053522109985,0.495161986836437,0.495161986836437,273.6760214133,273.6760214133,0.00279951095581055,0.0827720165252686,0.287419319152832,16
"364","96",-33.4489,115.4808167,"Seagrasses",-17.0309944152832,0.430188751218322,0.430188751218322,106.812519378587,106.812519378587,-0.00713205337524414,0.0559206008911133,0.209140777587891,1
"369","GBR1-2",-33.5936,115.1995333,"Turf.algae",-14.8297472000122,0.797749004314592,0.797749004314592,170.024014667037,170.024014667037,0.1457599401474,0.152638554573059,0.385650634765625,1
"370","GBR1-3",-33.5937833,115.2022833,"Seagrasses",-14.7998571395874,1.01355836609175,1.01355836609175,200.979226585209,200.979226585209,0.0981277227401733,0.144092440605164,0.492925643920898,16
"371","GBR1-4",-33.59345,115.2055167,"Turf.algae",-15.5985269546509,0.383809275684501,0.383809275684501,110.390069464429,110.390069464429,-0.00572264194488525,0.0514150857925415,0.193710327148438,1
"379","GBR4-1",-33.5933333,115.2080833,"Turf.algae",-15.0244770050049,1.78300797534182,1.78300797534182,187.072005277004,187.072005277004,0.217455625534058,0.244531154632568,0.652255058288574,16
"380","GBR4-2",-33.5928333,115.2102333,"Turf.algae",-15.8565425872803,2.39957150356751,2.39957150356751,187.201937234319,187.201937234319,0.0126587152481079,0.325239539146423,0.919048309326172,4
"381","GBR5-1",-33.5932167,115.2119333,"Turf.algae",-15.8889665603638,2.85031517762861,2.85031517762861,200.228217112464,200.228217112464,-0.0865392684936523,0.412811279296875,1.11751651763916,16
"382","GBR5-2",-33.5927333,115.2148,"Seagrasses",-15.5734195709229,0.440714132953248,0.440714132953248,322.819589187756,322.819589187756,-0.0909491777420044,0.0947047472000122,0.25056266784668,16
"383","GBR5-3",-33.5924167,115.2175167,"Seagrasses",-15.4035129547119,0.462750980887748,0.462750980887748,4.85636283068685,4.85636283068685,-0.00387513637542725,0.0624161958694458,0.175166130065918,1
"1","PR_20150526_024929_398_FC16",-33.5731302,115.1924801,"Turf.algae",-22.2533645629883,0.109800540936022,0.109800540936022,142.74036134855,142.74036134855,-0.00395631790161133,0.0143609046936035,0.0460796356201172,1
"2","PR_20150526_024939_902_FC16",-33.5731286,115.1925965,"Unconsolidated",-22.262601852417,0.0851624238206887,0.0851624238206887,105.513663979983,105.513663979983,0.00121545791625977,0.0162806510925293,0.0677967071533203,1
"3","PR_20150526_024950_407_FC16",-33.5731316,115.1927149,"Unconsolidated",-22.2848682403564,0.116134013522699,0.116134013522699,309.522136999782,309.522136999782,-0.0315418243408203,0.0344281196594238,0.0826911926269531,64
